Wikidata_URI15	id	album	artist	date	rating	DBpedia_URI	label	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q6089718	1397.0	It's Alive!	The New Cars	6-Jun-06	54.0	http://dbpedia.org/resource/It's_Alive!_(album)	bad	http://dbpedia.org/resource/It's_Alive!_(album)	http://yago-knowledge.org/resource/It's_Alive!_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLUE5ZV6QLMNF3GKIK7FBQWYYTVNUUQ====
http://www.wikidata.org/entity/Q2706287	1398.0	Junk of the Heart	The Kooks	13-Sep-11	54.0	http://dbpedia.org/resource/Junk_of_the_Heart	bad	http://dbpedia.org/resource/Junk_of_the_Heart	http://yago-knowledge.org/resource/Junk_of_the_Heart	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STVNZVV633GL52GQZK7JBSWC4TU
http://www.wikidata.org/entity/Q6533750	1399.0	Letters From The Underground	Levellers	11-Aug-08	54.0	http://dbpedia.org/resource/Letters_from_the_Underground	bad	http://dbpedia.org/resource/Letters_from_the_Underground	http://yago-knowledge.org/resource/Letters_from_the_Underground	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDFOR2GK4TTL5THE33NL52GQZK7KVXGIZLSM5ZG65LOMQ======
http://www.wikidata.org/entity/Q6675200	1400.0	Look to the Sky	James Iha	17-Sep-12	54.0	http://dbpedia.org/resource/Look_to_the_Sky	bad	http://dbpedia.org/resource/Look_to_the_Sky	http://yago-knowledge.org/resource/Look_to_the_Sky	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDPN5VV65DPL52GQZK7KNVXS===
http://www.wikidata.org/entity/Q957963	1401.0	Machine [EP]	Yeah Yeah Yeahs	5-Nov-02	54.0	http://dbpedia.org/resource/Machine_(EP)	bad	http://dbpedia.org/resource/Machine_(EP)	http://yago-knowledge.org/resource/Machine_(EP)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBMNUGS3TFL4UEKUBJ
http://www.wikidata.org/entity/Q3278180	1402.0	Mail On Sunday	Flo Rida	18-Mar-08	54.0	http://dbpedia.org/resource/Mail_on_Sunday_(album)	bad	http://dbpedia.org/resource/Mail_on_Sunday_(album)	http://yago-knowledge.org/resource/Mail_on_Sunday_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNFWF633OL5JXK3TEMF4V6KDBNRRHK3JJ
http://www.wikidata.org/entity/Q3661090	1403.0	Music For Cougars	Sugar Ray	21-Jul-09	54.0	http://dbpedia.org/resource/Music_for_Cougars	bad	http://dbpedia.org/resource/Music_for_Cougars	http://yago-knowledge.org/resource/Music_for_Cougars	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLVONUWGX3GN5ZF6Q3POVTWC4TT
http://www.wikidata.org/entity/Q1348026	1404.0	No Boys Allowed	Keri Hilson	21-Dec-10	54.0	http://dbpedia.org/resource/No_Boys_Allowed	bad	http://dbpedia.org/resource/No_Boys_Allowed	http://yago-knowledge.org/resource/No_Boys_Allowed	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPL5BG66LTL5AWY3DPO5SWI===
http://www.wikidata.org/entity/Q3358928	1405.0	Overexposed	Maroon 5	26-Jun-12	54.0	http://dbpedia.org/resource/Overexposed_(album)	bad	http://dbpedia.org/resource/Overexposed_(album)	http://yago-knowledge.org/resource/Overexposed_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3WMVZGK6DQN5ZWKZC7FBQWYYTVNUUQ====
http://www.wikidata.org/entity/Q2706553	1406.0	Payable On Death	P.O.D.	4-Nov-03	54.0	http://dbpedia.org/resource/Payable_on_Death	bad	http://dbpedia.org/resource/Payable_on_Death	http://yago-knowledge.org/resource/Payable_on_Death	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBPFQWE3DFL5XW4X2EMVQXI2A=
http://www.wikidata.org/entity/Q1187599	1407.0	Saints Of Los Angeles	Motley Crue	24-Jun-08	54.0	http://dbpedia.org/resource/Saints_of_Los_Angeles	bad	http://dbpedia.org/resource/Saints_of_Los_Angeles	http://yago-knowledge.org/resource/Saints_of_Los_Angeles	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNFXHI427N5TF6TDPONPUC3THMVWGK4Y=
http://www.wikidata.org/entity/Q508393	1408.0	Timbaland Presents Shock Value	Timbaland	3-Apr-07	54.0	http://dbpedia.org/resource/Shock_Value_II	bad	http://dbpedia.org/resource/Shock_Value_II	http://yago-knowledge.org/resource/Shock_Value_II	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3IN5RWWX2WMFWHKZK7JFEQ====
http://www.wikidata.org/entity/Q7559531	1409.0	Somebody's Miracle	Liz Phair	4-Oct-05	54.0	http://dbpedia.org/resource/Somebody's_Miracle	bad	http://dbpedia.org/resource/Somebody's_Miracle	http://yago-knowledge.org/resource/Somebody's_Miracle	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3PNVSWE33EPETXGX2NNFZGCY3MMU======
http://www.wikidata.org/entity/Q2463092	1410.0	Something to Die For	The Sounds	29-Mar-11	54.0	http://dbpedia.org/resource/Something_to_Die_For	bad	http://dbpedia.org/resource/Something_to_Die_For	http://yago-knowledge.org/resource/Something_to_Die_For	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3PNVSXI2DJNZTV65DPL5CGSZK7IZXXE===
http://www.wikidata.org/entity/Q2261389	1411.0	The Best In Town	The Blackout	9-Jun-09	54.0	http://dbpedia.org/resource/The_Best_in_Town	bad	http://dbpedia.org/resource/The_Best_in_Town	http://yago-knowledge.org/resource/The_Best_in_Town	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUEZLTORPWS3S7KRXXO3Q=
http://www.wikidata.org/entity/Q1889451	1412.0	The Rainbow Children	Prince	20-Nov-01	54.0	http://dbpedia.org/resource/The_Rainbow_Children	bad	http://dbpedia.org/resource/The_Rainbow_Children	http://yago-knowledge.org/resource/The_Rainbow_Children	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPVEYLJNZRG6527INUGS3DEOJSW4===
http://www.wikidata.org/entity/Q1164448	1413.0	Under the Mistletoe	Justin Bieber	1-Nov-11	54.0	http://dbpedia.org/resource/Under_the_Mistletoe	bad	http://dbpedia.org/resource/Under_the_Mistletoe	http://yago-knowledge.org/resource/Under_the_Mistletoe	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLOMRSXEX3UNBSV6TLJON2GYZLUN5SQ====
http://www.wikidata.org/entity/Q7980789	1414.0	Welcome To The Drama Club	Everclear	12-Sep-06	54.0	http://dbpedia.org/resource/Welcome_to_the_Drama_Club	bad	http://dbpedia.org/resource/Welcome_to_the_Drama_Club	http://yago-knowledge.org/resource/Welcome_to_the_Drama_Club	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FNRRW63LFL52G6X3UNBSV6RDSMFWWCX2DNR2WE===
http://www.wikidata.org/entity/Q2705852	1415.0	White Lilies Island	Natalie Imbruglia	5-Mar-02	54.0	http://dbpedia.org/resource/White_Lilies_Island	bad	http://dbpedia.org/resource/White_Lilies_Island	http://yago-knowledge.org/resource/White_Lilies_Island	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3INF2GKX2MNFWGSZLTL5EXG3DBNZSA====
http://www.wikidata.org/entity/Q195399	1416.0	Wild Ones	Flo Rida	3-Jul-12	54.0	http://dbpedia.org/resource/Wild_Ones_(album)	bad	http://dbpedia.org/resource/Wild_Ones_(album)		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3JNRSF6T3OMVZV6KDBNRRHK3JJ
http://www.wikidata.org/entity/Q4658036	1417.0	A Man's Thoughts	Ginuwine	23-Jun-09	53.0	http://dbpedia.org/resource/A_Man's_Thoughts	bad	http://dbpedia.org/resource/A_Man's_Thoughts	http://yago-knowledge.org/resource/A_Man's_Thoughts	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QK7JVQW4J3TL5KGQ33VM5UHI4Y=
http://www.wikidata.org/entity/Q654334	1418.0	All The Lost Souls	James Blunt	18-Sep-07	53.0	http://dbpedia.org/resource/All_the_Lost_Souls	bad	http://dbpedia.org/resource/All_the_Lost_Souls	http://yago-knowledge.org/resource/All_the_Lost_Souls	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLMNRPXI2DFL5GG643UL5JW65LMOM======
http://www.wikidata.org/entity/Q449710	1419.0	Always Outnumbered, Never Outgunned	The Prodigy	14-Sep-04	53.0	http://dbpedia.org/resource/Always_Outnumbered,_Never_Outgunned	bad	http://dbpedia.org/resource/Always_Outnumbered,_Never_Outgunned	http://yago-knowledge.org/resource/Always_Outnumbered,_Never_Outgunned	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLMO5QXS427J52XI3TVNVRGK4TFMQWF6TTFOZSXEX2POV2GO5LONZSWI===
http://www.wikidata.org/entity/Q4968328	1420.0	Bring on the Comets	VHS or Beta	28-Aug-07	53.0	http://dbpedia.org/resource/Bring_on_the_Comets	bad	http://dbpedia.org/resource/Bring_on_the_Comets	http://yago-knowledge.org/resource/Bring_on_the_Comets	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTSNFXGOX3PNZPXI2DFL5BW63LFORZQ====
http://www.wikidata.org/entity/Q572543	1421.0	Damita Jo	Janet Jackson	30-Mar-04	53.0	http://dbpedia.org/resource/Damita_Jo_(album)	bad	http://dbpedia.org/resource/Damita_Jo_(album)	http://yago-knowledge.org/resource/Damita_Jo_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNVUXIYK7JJXV6KDBNRRHK3JJ
http://www.wikidata.org/entity/Q5216085	1422.0	Dangerous Dreams	Moving Units	12-Oct-04	53.0	http://dbpedia.org/resource/Dangerous_Dreams	bad	http://dbpedia.org/resource/Dangerous_Dreams	http://yago-knowledge.org/resource/Dangerous_Dreams	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNZTWK4TPOVZV6RDSMVQW24Y=
http://www.wikidata.org/entity/Q700762	1423.0	Escapology	Robbie Williams	1-Apr-03	53.0	http://dbpedia.org/resource/Escapology_(album)	bad	http://dbpedia.org/resource/Escapology_(album)	http://yago-knowledge.org/resource/Escapology_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLTMNQXA33MN5TXSXZIMFWGE5LNFE======
http://www.wikidata.org/entity/Q683788	1424.0	Every Man For Himself	Hoobastank	16-May-06	53.0	http://dbpedia.org/resource/Every_Man_for_Himself_(album)	bad	http://dbpedia.org/resource/Every_Man_for_Himself_(album)	http://yago-knowledge.org/resource/Every_Man_for_Himself_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLWMVZHSX2NMFXF6ZTPOJPUQ2LNONSWYZS7FBQWYYTVNUUQ====
http://www.wikidata.org/entity/Q3497554	1425.0	Fishin' for Woos	Bowling for Soup	26-Apr-11	53.0	http://dbpedia.org/resource/Fishin'_for_Woos	bad	http://dbpedia.org/resource/Fishin'_for_Woos	http://yago-knowledge.org/resource/Fishin'_for_Woos	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTJONUGS3RHL5TG64S7K5XW64Y=
http://www.wikidata.org/entity/Q31355	1426.0	Fly from Here	Yes	12-Jul-11	53.0	http://dbpedia.org/resource/Fly_from_Here	bad	http://dbpedia.org/resource/Fly_from_Here	http://yago-knowledge.org/resource/Fly_from_Here	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTMPFPWM4TPNVPUQZLSMU======
http://www.wikidata.org/entity/Q1000001	1427.0	Gold Cobra	Limp Bizkit	28-Jun-11	53.0	http://dbpedia.org/resource/Gold_Cobra	bad	http://dbpedia.org/resource/Gold_Cobra	http://yago-knowledge.org/resource/Gold_Cobra	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3PNRSF6Q3PMJZGC===
http://www.wikidata.org/entity/Q1318356	1428.0	Just Whitney	Whitney Houston	10-Dec-02	53.0	http://dbpedia.org/resource/Just_Whitney	bad	http://dbpedia.org/resource/Just_Whitney	http://yago-knowledge.org/resource/Just_Whitney	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STVON2F6V3INF2G4ZLZ
http://www.wikidata.org/entity/Q6690129	1429.0	Love, Shelby	Shelby Lynne	13-Nov-01	53.0	http://dbpedia.org/resource/Love,_Shelby	bad	http://dbpedia.org/resource/Love,_Shelby	http://yago-knowledge.org/resource/Love,_Shelby	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDPOZSSYX2TNBSWYYTZ
http://www.wikidata.org/entity/Q1938930	1430.0	Make a Scene	Sophie Ellis-Bextor	6-Jun-11	53.0	http://dbpedia.org/resource/Make_a_Scene	bad	http://dbpedia.org/resource/Make_a_Scene	http://yago-knowledge.org/resource/Make_a_Scene	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBNNSV6YK7KNRWK3TF
http://www.wikidata.org/entity/Q2404478	1431.0	Mudvayne	Mudvayne	21-Dec-09	53.0	http://dbpedia.org/resource/Mudvayne_(album)	bad	http://dbpedia.org/resource/Mudvayne_(album)	http://yago-knowledge.org/resource/Mudvayne_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLVMR3GC6LOMVPSQYLMMJ2W2KI=
http://www.wikidata.org/entity/Q1947282	1432.0	Ocean Eyes	Owl City	28-Jul-09	53.0	http://dbpedia.org/resource/Ocean_Eyes	bad	http://dbpedia.org/resource/Ocean_Eyes	http://yago-knowledge.org/resource/Ocean_Eyes	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6T3DMVQW4X2FPFSXG===
http://www.wikidata.org/entity/Q2056558	1433.0	Post-Mortem	Black Tide	23-Aug-11	53.0	http://dbpedia.org/resource/Post_Mortem_(album)	bad	http://dbpedia.org/resource/Post_Mortem_(album)	http://yago-knowledge.org/resource/Post_Mortem_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPON2F6TLPOJ2GK3K7FBQWYYTVNUUQ====
http://www.wikidata.org/entity/Q7265652	1434.0	Q: Soul Bossa Nostra	Quincy Jones	9-Nov-10	53.0	http://dbpedia.org/resource/Q_Soul_Bossa_Nostra	bad	http://dbpedia.org/resource/Q_Soul_Bossa_Nostra	http://yago-knowledge.org/resource/Q_Soul_Bossa_Nostra	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UK7KNXXK3C7IJXXG43BL5HG643UOJQQ====
http://www.wikidata.org/entity/Q3483817	1435.0	Silence Is Easy	Starsailor	27-Jan-04	53.0	http://dbpedia.org/resource/Silence_Is_Easy	bad	http://dbpedia.org/resource/Silence_Is_Easy	http://yago-knowledge.org/resource/Silence_Is_Easy	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3JNRSW4Y3FL5EXGX2FMFZXS===
http://www.wikidata.org/entity/Q912132	1436.0	Taking Chances	Celine Dion	13-Nov-07	53.0	http://dbpedia.org/resource/Taking_Chances	bad	http://dbpedia.org/resource/Taking_Chances	http://yago-knowledge.org/resource/Taking_Chances	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBNNUW4Z27INUGC3TDMVZQ====
http://www.wikidata.org/entity/Q3280829	1437.0	Testimony: Vol. 1, Life & Relationship	India.Arie	27-Jun-06	53.0	http://dbpedia.org/resource/Testimony:_Vol._1,_Life_&_Relationship	bad	http://dbpedia.org/resource/Testimony:_Vol._1,_Life_&_Relationship		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFON2GS3LPNZ4TUX2WN5WC4XZRFRPUY2LGMVPSMX2SMVWGC5DJN5XHG2DJOA======
http://www.wikidata.org/entity/Q1929413	1438.0	The Chronicles Of Life And Death	Good Charlotte	5-Oct-04	53.0	http://dbpedia.org/resource/The_Chronicles_of_Life_and_Death	bad	http://dbpedia.org/resource/The_Chronicles_of_Life_and_Death		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUG2DSN5XGSY3MMVZV633GL5GGSZTFL5QW4ZC7IRSWC5DI
http://www.wikidata.org/entity/Q2569217	1439.0	The Illusion Of Progress	Staind	19-Aug-08	53.0	http://dbpedia.org/resource/The_Illusion_of_Progress	bad	http://dbpedia.org/resource/The_Illusion_of_Progress	http://yago-knowledge.org/resource/The_Illusion_of_Progress	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPUS3DMOVZWS33OL5XWMX2QOJXWO4TFONZQ====
http://www.wikidata.org/entity/Q2055008	1440.0	The Papercut Chronicles II	Gym Class Heroes	15-Nov-11	53.0	http://dbpedia.org/resource/The_Papercut_Chronicles_II	bad	http://dbpedia.org/resource/The_Papercut_Chronicles_II	http://yago-knowledge.org/resource/The_Papercut_Chronicles_II	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMVPVAYLQMVZGG5LUL5BWQ4TPNZUWG3DFONPUSSI=
http://www.wikidata.org/entity/Q2464697	1441.0	Trust Me	Craig David	6-May-08	53.0	http://dbpedia.org/resource/Trust_Me_(album)	bad	http://dbpedia.org/resource/Trust_Me_(album)	http://yago-knowledge.org/resource/Trust_Me_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDSOVZXIX2NMVPSQYLMMJ2W2KI=
http://www.wikidata.org/entity/Q3551289	1442.0	Universal Mind Control	Common	9-Dec-08	53.0	http://dbpedia.org/resource/Universal_Mind_Control	bad	http://dbpedia.org/resource/Universal_Mind_Control	http://yago-knowledge.org/resource/Universal_Mind_Control	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTMFWF6TLJNZSF6Q3PNZ2HE33M
http://www.wikidata.org/entity/Q23341	1443.0	Until One	Swedish House Mafia	25-Oct-10	53.0	http://dbpedia.org/resource/Until_One	bad	http://dbpedia.org/resource/Until_One	http://yago-knowledge.org/resource/Until_One	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLOORUWYX2PNZSQ====
http://www.wikidata.org/entity/Q778928	1444.0	20 Y.O.	Janet Jackson	26-Sep-06	52.0	http://dbpedia.org/resource/20_Y.O.	bad	http://dbpedia.org/resource/20_Y.O.		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6MRQL5MS4TZO
http://www.wikidata.org/entity/Q2457418	1445.0	5	Nelly	16-Nov-10	52.0	http://dbpedia.org/resource/5.0	bad	http://dbpedia.org/resource/5.0		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6NJOGA======
http://www.wikidata.org/entity/Q810690	1446.0	Bat Out Of Hell III: The Monster Is Loose	Meat Loaf	31-Oct-06	52.0	http://dbpedia.org/resource/Bat_Out_of_Hell_III:_The_Monster_Is_Loose	bad	http://dbpedia.org/resource/Bat_Out_of_Hell_III:_The_Monster_Is_Loose		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBORPU65LUL5XWMX2IMVWGYX2JJFETUX2UNBSV6TLPNZZXIZLSL5EXGX2MN5XXGZI=
http://www.wikidata.org/entity/Q4291755	1447.0	Black Swan	Athlete	2-Mar-10	52.0	http://dbpedia.org/resource/Black_Swan_(album)	bad	http://dbpedia.org/resource/Black_Swan_(album)	http://yago-knowledge.org/resource/Black_Swan_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTMMFRWWX2TO5QW4XZIMFWGE5LNFE======
http://www.wikidata.org/entity/Q2006407	1448.0	Blood Like Lemonade	Morcheeba	7-Jun-10	52.0	http://dbpedia.org/resource/Blood_Like_Lemonade	bad	http://dbpedia.org/resource/Blood_Like_Lemonade	http://yago-knowledge.org/resource/Blood_Like_Lemonade	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTMN5XWIX2MNFVWKX2MMVWW63TBMRSQ====
http://www.wikidata.org/entity/Q5123040	1449.0	City Beach	Jill Cunniff	20-Feb-07	52.0	http://dbpedia.org/resource/City_Beach_(album)	bad	http://dbpedia.org/resource/City_Beach_(album)	http://yago-knowledge.org/resource/City_Beach_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3JOR4V6QTFMFRWQXZIMFWGE5LNFE======
http://www.wikidata.org/entity/Q4036305	1450.0	Client	Client	26-Aug-03	52.0	http://dbpedia.org/resource/Client_(album)	bad	http://dbpedia.org/resource/Client_(album)	http://yago-knowledge.org/resource/Client_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3MNFSW45C7FBQWYYTVNUUQ====
http://www.wikidata.org/entity/Q1200985	1451.0	Destiny Fulfilled	Destiny's Child	16-Nov-04	52.0	http://dbpedia.org/resource/Destiny_Fulfilled	bad	http://dbpedia.org/resource/Destiny_Fulfilled	http://yago-knowledge.org/resource/Destiny_Fulfilled	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDFON2GS3TZL5DHK3DGNFWGYZLE
http://www.wikidata.org/entity/Q1094042	1452.0	Devil's Playground	Billy Idol	22-Mar-05	52.0	http://dbpedia.org/resource/Devil's_Playground_(album)	bad	http://dbpedia.org/resource/Devil's_Playground_(album)	http://yago-knowledge.org/resource/Devil's_Playground_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDFOZUWYJ3TL5IGYYLZM5ZG65LOMRPSQYLMMJ2W2KI=
http://www.wikidata.org/entity/Q1985607	1453.0	Disconnection Notice	Goldfinger	15-Feb-05	52.0	http://dbpedia.org/resource/Disconnection_Notice	bad	http://dbpedia.org/resource/Disconnection_Notice	http://yago-knowledge.org/resource/Disconnection_Notice	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDJONRW63TOMVRXI2LPNZPU433UNFRWK===
http://www.wikidata.org/entity/Q1386269	1454.0	F.A.M.E.	Chris Brown	22-Mar-11	52.0	http://dbpedia.org/resource/F.A.M.E._(album)	bad	http://dbpedia.org/resource/F.A.M.E._(album)	http://yago-knowledge.org/resource/F.A.M.E._(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RROIEXE2LSFFZPSQYLMMJ2W2KI=
http://www.wikidata.org/entity/Q5431476	1455.0	Fake Songs	Liam Lynch	8-Apr-03	52.0	http://dbpedia.org/resource/Fake_Songs	bad	http://dbpedia.org/resource/Fake_Songs	http://yago-knowledge.org/resource/Fake_Songs	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTBNNSV6U3PNZTXG===
http://www.wikidata.org/entity/Q838172	1456.0	J. Lo	Jennifer Lopez	23-Jan-01	52.0	http://dbpedia.org/resource/J.Lo_(album)	bad	http://dbpedia.org/resource/J.Lo_(album)	http://yago-knowledge.org/resource/J.Lo_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SROJRXV6KDBNRRHK3JJ
http://www.wikidata.org/entity/Q781428	1457.0	Keys To The World	Richard Ashcroft	21-Mar-06	52.0	http://dbpedia.org/resource/Keys_to_the_World	bad	http://dbpedia.org/resource/Keys_to_the_World	http://yago-knowledge.org/resource/Keys_to_the_World	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3FPFZV65DPL52GQZK7K5XXE3DE
http://www.wikidata.org/entity/Q253880	1458.0	Kris Allen	Kris Allen	17-Nov-09	52.0	http://dbpedia.org/resource/Kris_Allen_(album)	bad	http://dbpedia.org/resource/Kris_Allen_(album)	http://yago-knowledge.org/resource/Kris_Allen_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3SNFZV6QLMNRSW4XZIMFWGE5LNFE======
http://www.wikidata.org/entity/Q3852271	1459.0	Matthew Morrison	Matthew Morrison	10-May-11	52.0	http://dbpedia.org/resource/Matthew_Morrison_(album)	bad	http://dbpedia.org/resource/Matthew_Morrison_(album)	http://yago-knowledge.org/resource/Matthew_Morrison_(album)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOR2GQZLXL5GW64TSNFZW63S7FBQWYYTVNUUQ====
http://www.wikidata.org/entity/Q4044662	1460.0	Music Is Better Than Words	Seth MacFarlane	27-Sep-11	52.0	http://dbpedia.org/resource/Music_Is_Better_Than_Words	bad	http://dbpedia.org/resource/Music_Is_Better_Than_Words	http://yago-knowledge.org/resource/Music_Is_Better_Than_Words	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLVONUWGX2JONPUEZLUORSXEX2UNBQW4X2XN5ZGI4Y=
http://www.wikidata.org/entity/Q2453134	1461.0	Pop Trash	Duran Duran	13-Jun-00	52.0	http://dbpedia.org/resource/Pop_Trash	bad	http://dbpedia.org/resource/Pop_Trash	http://yago-knowledge.org/resource/Pop_Trash	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPOBPVI4TBONUA====
http://www.wikidata.org/entity/Q3402639	1462.0	Pressure Chief	Cake	5-Oct-04	52.0	http://dbpedia.org/resource/Pressure_Chief	bad	http://dbpedia.org/resource/Pressure_Chief	http://yago-knowledge.org/resource/Pressure_Chief	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSMVZXG5LSMVPUG2DJMVTA====
http://www.wikidata.org/entity/Q2256255	1463.0	Pushing The Senses	Feeder	31-Jan-05	52.0	http://dbpedia.org/resource/Pushing_the_Senses	bad	http://dbpedia.org/resource/Pushing_the_Senses	http://yago-knowledge.org/resource/Pushing_the_Senses	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDVONUGS3THL52GQZK7KNSW443FOM======
http://www.wikidata.org/entity/Q673957	1464.0	Rise And Fall, Rage And Grace	The Offspring	17-Jun-08	52.0	http://dbpedia.org/resource/Rise_and_Fall,_Rage_and_Grace	bad	http://dbpedia.org/resource/Rise_and_Fall,_Rage_and_Grace		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTJONSV6YLOMRPUMYLMNQWF6UTBM5SV6YLOMRPUO4TBMNSQ====
