Wikidata_URI15	FICE	College_name	State	Type	Average_salary_full_professors	Average_salary_associate_professors	Average_salary_assistant_professors	rating	Average_compensation_full_professor	Average_compensation_associate_professors	Average_compensation_assistant_professors	Average_compensation_all_ranks	Number_of_full_professors	Number_of_associate_professors	Number_of_assistant_professors	Number_of_instructors	Number_of_faculty_all_ranks	DBpedia_URI	label	label_comp	id	DBpedia_URI15	YAGO_URI15	DBpedia_URI15_Base32
http://www.wikidata.org/entity/Q1441652	9226	Francis Marion University	SC	IIB	476	394	328.0	387	585	488	410.0	480	64	37	40	25	166	http://dbpedia.org/resource/Francis_Marion_University	medium	medium	796	http://dbpedia.org/resource/Francis_Marion_University	http://yago-knowledge.org/resource/Francis_Marion_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMFXGG2LTL5GWC4TJN5XF6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q3298337	3458	Augustana College	SD	IIB	434	382	322.0	364	576	519	429.0	487	34	22	45	7	108	http://dbpedia.org/resource/Augustana_College_(Illinois)	medium	medium	797	http://dbpedia.org/resource/Augustana_College_(Illinois)	http://yago-knowledge.org/resource/Augustana_College_(Illinois)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLVM52XG5DBNZQV6Q3PNRWGKZ3FL4UES3DMNFXG62LTFE======
http://www.wikidata.org/entity/Q4920974	3459	Black Hills State University	SD	IIB	410	341	303.0	329	487	409	366.0	396	24	13	50	11	98	http://dbpedia.org/resource/Black_Hills_State_University	low	low	798	http://dbpedia.org/resource/Black_Hills_State_University	http://yago-knowledge.org/resource/Black_Hills_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTMMFRWWX2INFWGY427KN2GC5DFL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q5210062	3461	Dakota Wesleyan University	SD	IIB	*	290	246.0	257	*	356	302.0	317	4	11	13	7	36	http://dbpedia.org/resource/Dakota_Wesleyan_University	low	low	799	http://dbpedia.org/resource/Dakota_Wesleyan_University	http://yago-knowledge.org/resource/Dakota_Wesleyan_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNNXXIYK7K5SXG3DFPFQW4X2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q5210049	3463	Dakota State University	SD	IIB	469	357	349.0	351	554	427	419.0	420	9	11	24	12	56	http://dbpedia.org/resource/Dakota_State_University	medium	low	800	http://dbpedia.org/resource/Dakota_State_University	http://yago-knowledge.org/resource/Dakota_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNNXXIYK7KN2GC5DFL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q2001088	3466	Northern State University	SD	IIA	417	333	297.0	337	498	402	362.0	407	27	30	35	12	104	http://dbpedia.org/resource/Northern_State_University	low	low	801	http://dbpedia.org/resource/Northern_State_University	http://yago-knowledge.org/resource/Northern_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOJ2GQZLSNZPVG5DBORSV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q7896307	3469	Sioux Falls College	SD	IIB	376	308	289.0	311	463	388	364.0	391	7	12	15	2	36	http://dbpedia.org/resource/University_of_Sioux_Falls	low	low	802	http://dbpedia.org/resource/University_of_Sioux_Falls	http://yago-knowledge.org/resource/University_of_Sioux_Falls	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVG2LPOV4F6RTBNRWHG===
http://www.wikidata.org/entity/Q1305521	10300	University of South Dakota	SD	I	480	364	340.0	362	570	438	410.0	436	88	75	134	55	352	http://dbpedia.org/resource/University_of_South_Dakota	medium	low	803	http://dbpedia.org/resource/University_of_South_Dakota	http://yago-knowledge.org/resource/University_of_South_Dakota	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVG33VORUF6RDBNNXXIYI=
http://www.wikidata.org/entity/Q781153	3478	Austin Peay State University	TN	IIA	482	362	314.0	374	581	445	390.0	458	86	47	102	17	252	http://dbpedia.org/resource/Austin_Peay_State_University	medium	medium	804	http://dbpedia.org/resource/Austin_Peay_State_University	http://yago-knowledge.org/resource/Austin_Peay_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLVON2GS3S7KBSWC6K7KN2GC5DFL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q3298359	3479	Belmont University	TN	IIA	484	372	315.0	382	573	445	377.0	455	42	54	45	7	148	http://dbpedia.org/resource/Belmont_University	medium	medium	805	http://dbpedia.org/resource/Belmont_University	http://yago-knowledge.org/resource/Belmont_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFNRWW63TUL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q4897888	3480	Bethel College	TN	IIB	287	*	255.0	262	345	*	307.0	323	9	4	9	5	27	http://dbpedia.org/resource/Bethel_College_(Kansas)	low	low	806	http://dbpedia.org/resource/Bethel_College_(Kansas)	http://yago-knowledge.org/resource/Bethel_College_(Kansas)	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFORUGK3C7INXWY3DFM5SV6KCLMFXHGYLTFE======
http://www.wikidata.org/entity/Q3445010	3481	Carson-Newman College	TN	IIB	393	334	286.0	324	475	405	339.0	390	32	33	41	11	117	http://dbpedia.org/resource/Carson%E2%80%93Newman_College	low	low	807	http://dbpedia.org/resource/Carson-Newman_University		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BOJZW63XPX66U4ZLXNVQW4X2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q1798619	3486	David Lipscomb University	TN	IIB	453	374	308.0	365	561	473	374.0	451	33	22	25	17	97	http://dbpedia.org/resource/Lipscomb_University	medium	medium	808	http://dbpedia.org/resource/Lipscomb_University	http://yago-knowledge.org/resource/Lipscomb_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDJOBZWG33NMJPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q49087	3490	Fisk University	TN	IIB	383	369	269.0	319	451	437	314.0	375	17	19	17	2	65	http://dbpedia.org/resource/Fisk_University	low	low	809	http://dbpedia.org/resource/Fisk_University	http://yago-knowledge.org/resource/Fisk_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTJONVV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q5500864	3492	Freed-Hardeman University	TN	IIB	382	326	271.0	305	454	401	346.0	374	16	23	20	9	69	http://dbpedia.org/resource/Freed%E2%80%93Hardeman_University	low	low	810	http://dbpedia.org/resource/Freed-Hardeman_University		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMVSWILKIMFZGIZLNMFXF6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q16999058	3498	Lambuth University	TN	IIB	316	288	283.0	294	405	380	363.0	379	15	9	16	2	42	http://dbpedia.org/resource/Lambuth_University	low	low	811	http://dbpedia.org/resource/Lambuth_University	http://yago-knowledge.org/resource/Lambuth_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBNVRHK5DIL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q6513309	3500	Lee College	TN	IIB	350	320	284.0	297	431	407	334.0	360	12	20	29	13	74	http://dbpedia.org/resource/Lee_College	low	low	812	http://dbpedia.org/resource/Lee_College	http://yago-knowledge.org/resource/Lee_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDFMVPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q4309890	3505	Maryville College	TN	IIB	429	351	289.0	338	520	419	348.0	406	12	14	19	4	49	http://dbpedia.org/resource/Maryville_College	low	low	813	http://dbpedia.org/resource/Maryville_College	http://yago-knowledge.org/resource/Maryville_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOJ4XM2LMNRSV6Q3PNRWGKZ3F
http://www.wikidata.org/entity/Q2094177	3509	Memphis State University	TN	I	558	425	376.0	443	674	522	464.0	542	264	194	193	71	722	http://dbpedia.org/resource/University_of_Memphis	medium	medium	814	http://dbpedia.org/resource/University_of_Memphis	http://yago-knowledge.org/resource/University_of_Memphis	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU2ZLNOBUGS4Y=
http://www.wikidata.org/entity/Q6859616	3511	Milligan College	TN	IIB	398	334	291.0	347	465	404	337.0	410	21	16	15	0	52	http://dbpedia.org/resource/Milligan_College	low	low	815	http://dbpedia.org/resource/Milligan_College	http://yago-knowledge.org/resource/Milligan_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJNRWGSZ3BNZPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q1321046	3519	Rhodes College	TN	IIB	575	446	353.0	430	741	566	428.0	538	23	37	46	4	110	http://dbpedia.org/resource/Rhodes_College	medium	medium	816	http://dbpedia.org/resource/Rhodes_College	http://yago-knowledge.org/resource/Rhodes_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTIN5SGK427INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q7700206	3523	Tennessee Technological Univ	TN	IIA	547	424	346.0	436	664	527	439.0	540	146	98	100	32	376	http://dbpedia.org/resource/Tennessee_Technological_University	medium	medium	817	http://dbpedia.org/resource/Tennessee_Technological_University	http://yago-knowledge.org/resource/Tennessee_Technological_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFNZXGK43TMVSV6VDFMNUG433MN5TWSY3BNRPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q4564294	3527	Tusculum College	TN	IIB	353	327	290.0	314	426	396	340.0	373	6	7	14	0	27	http://dbpedia.org/resource/Tusculum_College	low	low	818	http://dbpedia.org/resource/Tusculum_College	http://yago-knowledge.org/resource/Tusculum_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDVONRXK3DVNVPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q7886376	3528	Union University	TN	IIB	396	361	318.0	332	496	454	396.0	414	18	22	52	20	112	http://dbpedia.org/resource/Union_University	low	low	819	http://dbpedia.org/resource/Union_University	http://yago-knowledge.org/resource/Union_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONFXW4X2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q1150105	3530	University of Tennessee-Knoxville	TN	I	600	454	402.0	501	756	570	500.0	630	535	325	202	65	1139	http://dbpedia.org/resource/University_of_Tennessee	high	high	820	http://dbpedia.org/resource/University_of_Tennessee	http://yago-knowledge.org/resource/University_of_Tennessee	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVIZLONZSXG43FMU======
http://www.wikidata.org/entity/Q11704313	3531	University of Tennessee-Martin	TN	IIA	473	409	337.0	413	615	509	426.0	527	103	57	48	17	225	http://dbpedia.org/resource/University_of_Tennessee_at_Martin	medium	medium	821	http://dbpedia.org/resource/University_of_Tennessee_at_Martin	http://yago-knowledge.org/resource/University_of_Tennessee_at_Martin	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVIZLONZSXG43FMVPWC5C7JVQXE5DJNY======
http://www.wikidata.org/entity/Q7458159	3534	University of the South	TN	IIB	578	427	347.0	485	759	571	447.0	636	53	20	18	6	99	http://dbpedia.org/resource/Sewanee:_The_University_of_the_South	medium	high	822	http://dbpedia.org/resource/Sewanee:_The_University_of_the_South		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3FO5QW4ZLFHJPVI2DFL5KW42LWMVZHG2LUPFPW6ZS7ORUGKX2TN52XI2A=
http://www.wikidata.org/entity/Q29052	3535	Vanderbilt University	TN	I	807	522	432.0	612	988	651	538.0	756	289	160	177	9	657	http://dbpedia.org/resource/Vanderbilt_University	high	high	823	http://dbpedia.org/resource/Vanderbilt_University	http://yago-knowledge.org/resource/Vanderbilt_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTBNZSGK4TCNFWHIX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q7896420	6725	University of Tennessee- Memphis	TN	I	605	461	403.0	486	757	576	502.0	607	53	60	40	11	164	http://dbpedia.org/resource/University_of_Tennessee_Health_Science_Center	medium	high	824	http://dbpedia.org/resource/University_of_Tennessee_Health_Science_Center	http://yago-knowledge.org/resource/University_of_Tennessee_Health_Science_Center	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVIZLONZSXG43FMVPUQZLBNR2GQX2TMNUWK3TDMVPUGZLOORSXE===
http://www.wikidata.org/entity/Q1805145	3537	Abilene Christian University	TX	IIA	424	375	339.0	376	555	491	418.0	494	68	42	36	14	160	http://dbpedia.org/resource/Abilene_Christian_University	medium	medium	825	http://dbpedia.org/resource/Abilene_Christian_University	http://yago-knowledge.org/resource/Abilene_Christian_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLCNFWGK3TFL5BWQ4TJON2GSYLOL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q536709	3541	Angelo State University	TX	IIB	485	425	369.0	398	618	549	484.0	517	68	27	40	45	180	http://dbpedia.org/resource/Angelo_State_University	medium	medium	826	http://dbpedia.org/resource/Angelo_State_University	http://yago-knowledge.org/resource/Angelo_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLOM5SWY327KN2GC5DFL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q4823037	3543	Austin College	TX	IIB	508	394	320.0	418	629	500	390.0	518	37	20	23	4	84	http://dbpedia.org/resource/Austin_College	medium	medium	827	http://dbpedia.org/resource/Austin_College	http://yago-knowledge.org/resource/Austin_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLVON2GS3S7INXWY3DFM5SQ====
http://www.wikidata.org/entity/Q6356958	3571	Hardin-Simmons University	TX	IIA	378	311	295.0	330	457	380	357.0	400	39	11	25	9	84	http://dbpedia.org/resource/Hardin%E2%80%93Simmons_University	low	low	828	http://dbpedia.org/resource/Hardin-Simmons_University		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBOJSGS3RNKNUW23LPNZZV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q5916417	3576	Houston Baptist University	TX	IIA	408	363	314.0	345	507	456	397.0	434	34	19	43	15	111	http://dbpedia.org/resource/Houston_Baptist_University	low	low	829	http://dbpedia.org/resource/Houston_Baptist_University	http://yago-knowledge.org/resource/Houston_Baptist_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDPOVZXI33OL5BGC4DUNFZXIX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q6506488	3584	LeTourneau University	TX	IIB	404	343	319.0	349	525	431	428.0	449	15	18	11	6	50	http://dbpedia.org/resource/LeTourneau_University	low	medium	830	http://dbpedia.org/resource/LeTourneau_University	http://yago-knowledge.org/resource/LeTourneau_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDFKRXXK4TOMVQXKX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q1932075	3592	Midwestern State University	TX	IIA	491	418	362.0	399	613	528	463.0	505	42	45	54	20	162	http://dbpedia.org/resource/Midwestern_State_University	medium	medium	831	http://dbpedia.org/resource/Midwestern_State_University	http://yago-knowledge.org/resource/Midwestern_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLJMR3WK43UMVZG4X2TORQXIZK7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q860527	3594	University of North Texas	TX	I	551	443	382.0	448	674	550	479.0	555	249	203	234	5	751	http://dbpedia.org/resource/University_of_North_Texas	medium	medium	832	http://dbpedia.org/resource/University_of_North_Texas	http://yago-knowledge.org/resource/University_of_North_Texas	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPU433SORUF6VDFPBQXG===
http://www.wikidata.org/entity/Q842909	3604	Rice University	TX	I	809	548	481.0	663	992	682	593.0	816	224	89	91	8	422	http://dbpedia.org/resource/Rice_University	high	high	833	http://dbpedia.org/resource/Rice_University	http://yago-knowledge.org/resource/Rice_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTJMNSV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q1422594	3606	Sam Houston State University	TX	IIA	497	403	341.0	408	633	523	451.0	529	147	63	116	10	365	http://dbpedia.org/resource/Sam_Houston_State_University	medium	medium	834	http://dbpedia.org/resource/Sam_Houston_State_University	http://yago-knowledge.org/resource/Sam_Houston_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNVPUQ33VON2G63S7KN2GC5DFL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q7432878	3610	Schreiner College	TX	IIB	354	300	257.0	282	425	363	313.0	343	12	8	8	12	40	http://dbpedia.org/resource/Schreiner_University	low	low	835	http://dbpedia.org/resource/Schreiner_University	http://yago-knowledge.org/resource/Schreiner_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3DNBZGK2LOMVZF6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q3551493	3620	Southwestern University	TX	IIB	627	470	373.0	478	763	581	465.0	590	22	33	25	3	83	http://dbpedia.org/resource/Southwestern_University	medium	medium	836	http://dbpedia.org/resource/Southwestern_University	http://yago-knowledge.org/resource/Southwestern_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3POV2GQ53FON2GK4TOL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q3495253	3621	St. Edward's University	TX	IIB	469	385	331.0	380	552	454	392.0	448	12	45	24	2	83	http://dbpedia.org/resource/St._Edward's_University	medium	medium	837	http://dbpedia.org/resource/St._Edward's_University	http://yago-knowledge.org/resource/St._Edward's_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UFZPUKZDXMFZGIJ3TL5KW42LWMVZHG2LUPE======
http://www.wikidata.org/entity/Q2321391	3623	St. Mary's University	TX	IIA	652	474	383.0	502	744	560	452.0	585	58	57	49	5	169	http://dbpedia.org/resource/St._Mary's_University_College_(Twickenham)	high	medium	838	http://dbpedia.org/resource/St_Mary's_University,_Twickenham		NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UL5GWC4TZE5ZV6VLONF3GK4TTNF2HSLC7KR3WSY3LMVXGQYLN
http://www.wikidata.org/entity/Q7635933	3625	Sul Ross State University	TX	IIB	440	368	310.0	354	562	474	410.0	462	34	15	24	8	95	http://dbpedia.org/resource/Sul_Ross_State_University	medium	medium	839	http://dbpedia.org/resource/Sul_Ross_State_University	http://yago-knowledge.org/resource/Sul_Ross_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3VNRPVE33TONPVG5DBORSV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q3306469	3630	Prairie View A&M University	TX	IIA	485	421	347.0	369	616	542	455.0	481	34	58	64	73	232	http://dbpedia.org/resource/Prairie_View_A&M_University	medium	medium	840	http://dbpedia.org/resource/Prairie_View_A&M_University	http://yago-knowledge.org/resource/Prairie_View_A&M_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSMFUXE2LFL5LGSZLXL5ASMTK7KVXGS5TFOJZWS5DZ
http://www.wikidata.org/entity/Q3551554	3631	Tarleton State University	TX	IIA	446	399	347.0	354	570	516	455.0	462	42	48	48	62	204	http://dbpedia.org/resource/Tarleton_State_University	medium	medium	841	http://dbpedia.org/resource/Tarleton_State_University	http://yago-knowledge.org/resource/Tarleton_State_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBOJWGK5DPNZPVG5DBORSV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q2302280	3636	Texas Christian University	TX	I	654	477	423.0	511	811	599	518.0	632	107	109	99	9	336	http://dbpedia.org/resource/Texas_Christian_University	high	high	842	http://dbpedia.org/resource/Texas_Christian_University	http://yago-knowledge.org/resource/Texas_Christian_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFPBQXGX2DNBZGS43UNFQW4X2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q3301911	3641	Texas Lutheran College	TX	IIB	458	370	313.0	365	564	456	386.0	449	20	13	20	8	61	http://dbpedia.org/resource/Texas_Lutheran_University	medium	medium	843	http://dbpedia.org/resource/Texas_Lutheran_University	http://yago-knowledge.org/resource/Texas_Lutheran_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFPBQXGX2MOV2GQZLSMFXF6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q626591	3642	Texas Southern University	TX	I	551	455	366.0	423	684	573	469.0	535	83	82	104	50	331	http://dbpedia.org/resource/Texas_Southern_University	medium	medium	844	http://dbpedia.org/resource/Texas_Southern_University	http://yago-knowledge.org/resource/Texas_Southern_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFPBQXGX2TN52XI2DFOJXF6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q1423756	3644	Texas Tech University	TX	I	610	429	363.0	468	762	550	472.0	595	270	216	220	14	742	http://dbpedia.org/resource/Texas_Tech_University	medium	high	845	http://dbpedia.org/resource/Texas_Tech_University	http://yago-knowledge.org/resource/Texas_Tech_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFPBQXGX2UMVRWQX2VNZUXMZLSONUXI6I=
http://www.wikidata.org/entity/Q7708205	3645	Texas Wesleyan University	TX	IIB	456	536	298.0	439	570	656	370.0	544	42	30	15	9	96	http://dbpedia.org/resource/Texas_Wesleyan_University	medium	medium	846	http://dbpedia.org/resource/Texas_Wesleyan_University	http://yago-knowledge.org/resource/Texas_Wesleyan_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFPBQXGX2XMVZWYZLZMFXF6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q3468361	3646	Texas Woman's University	TX	I	499	401	342.0	396	623	507	438.0	501	93	107	101	40	353	http://dbpedia.org/resource/Texas_Woman's_University	medium	medium	847	http://dbpedia.org/resource/Texas_Woman's_University	http://yago-knowledge.org/resource/Texas_Woman's_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFPBQXGX2XN5WWC3RHONPVK3TJOZSXE43JOR4Q====
http://www.wikidata.org/entity/Q7843004	3647	Trinity University	TX	IIA	696	477	389.0	548	860	610	497.0	686	95	61	57	3	216	http://dbpedia.org/resource/Trinity_University_College	high	high	848	http://dbpedia.org/resource/Trinity_University_College	http://yago-knowledge.org/resource/Trinity_University_College	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDSNFXGS5DZL5KW42LWMVZHG2LUPFPUG33MNRSWOZI=
http://www.wikidata.org/entity/Q3551578	3651	University of Dallas	TX	IIA	474	432	364.0	395	578	550	446.0	489	23	35	25	1	108	http://dbpedia.org/resource/University_of_Dallas	medium	medium	849	http://dbpedia.org/resource/University_of_Dallas	http://yago-knowledge.org/resource/University_of_Dallas	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUIYLMNRQXG===
http://www.wikidata.org/entity/Q1472358	3652	University of Houston	TX	I	681	462	398.0	520	836	585	510.0	651	341	288	238	24	903	http://dbpedia.org/resource/University_of_Houston	high	high	850	http://dbpedia.org/resource/University_of_Houston	http://yago-knowledge.org/resource/University_of_Houston	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPUQ33VON2G63Q=
http://www.wikidata.org/entity/Q1230739	3656	University of Texas at Arlington	TX	I	581	438	395.0	455	724	557	506.0	577	185	224	137	0	608	http://dbpedia.org/resource/University_of_Texas_at_Arlington	medium	medium	851	http://dbpedia.org/resource/University_of_Texas_at_Arlington	http://yago-knowledge.org/resource/University_of_Texas_at_Arlington	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVIZLYMFZV6YLUL5AXE3DJNZTXI33O
http://www.wikidata.org/entity/Q49213	3658	University of Texas at Austin	TX	I	732	476	432.0	577	888	599	548.0	713	997	439	480	30	2099	http://dbpedia.org/resource/University_of_Texas_at_Austin	high	high	852	http://dbpedia.org/resource/University_of_Texas_at_Austin	http://yago-knowledge.org/resource/University_of_Texas_at_Austin	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVIZLYMFZV6YLUL5AXK43UNFXA====
http://www.wikidata.org/entity/Q2093110	3661	University of Texas at El Paso	TX	IIA	522	417	365.0	404	679	552	488.0	535	101	122	142	10	423	http://dbpedia.org/resource/University_of_Texas_at_El_Paso	medium	medium	853	http://dbpedia.org/resource/University_of_Texas_at_El_Paso	http://yago-knowledge.org/resource/University_of_Texas_at_El_Paso	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLONF3GK4TTNF2HSX3PMZPVIZLYMFZV6YLUL5CWYX2QMFZW6===
http://www.wikidata.org/entity/Q7986651	3665	West Texas A&M University	TX	IIA	467	358	326.0	340	583	457	419.0	435	65	35	58	58	228	http://dbpedia.org/resource/West_Texas_A&M_University	low	low	854	http://dbpedia.org/resource/West_Texas_A&M_University	http://yago-knowledge.org/resource/West_Texas_A&M_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FON2F6VDFPBQXGX2BEZGV6VLONF3GK4TTNF2HS===
http://www.wikidata.org/entity/Q812573	6967	Baylor University	TX	I	619	474	397.0	476	791	610	504.0	607	226	131	103	7	601	http://dbpedia.org/resource/Baylor_University	medium	high	855	http://dbpedia.org/resource/Baylor_University	http://yago-knowledge.org/resource/Baylor_University	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBPFWG64S7KVXGS5TFOJZWS5DZ
